,ID,team,total,home,season,date,won
0,2016_20151027_DET,DET,106,0,2016,27/10/2015,TRUE
1,2016_20151027_ATL,ATL,94,1,2016,27/10/2015,FALSE
2,2016_20151027_CLE,CLE,95,0,2016,27/10/2015,FALSE
3,2016_20151027_CHI,CHI,97,1,2016,27/10/2015,TRUE
4,2016_20151027_NOP,NOP,95,0,2016,27/10/2015,FALSE
5,2016_20151027_GSW,GSW,111,1,2016,27/10/2015,TRUE
6,2016_20151028_PHI,PHI,95,0,2016,28/10/2015,FALSE
7,2016_20151028_BOS,BOS,112,1,2016,28/10/2015,TRUE
8,2016_20151028_CHI,CHI,115,0,2016,28/10/2015,TRUE
9,2016_20151028_BRK,BRK,100,1,2016,28/10/2015,FALSE
10,2016_20151028_UTA,UTA,87,0,2016,28/10/2015,FALSE
11,2016_20151028_DET,DET,92,1,2016,28/10/2015,TRUE
12,2016_20151028_DEN,DEN,105,0,2016,28/10/2015,TRUE
13,2016_20151028_HOU,HOU,85,1,2016,28/10/2015,FALSE
14,2016_20151028_MIN,MIN,112,0,2016,28/10/2015,TRUE
15,2016_20151028_LAL,LAL,111,1,2016,28/10/2015,FALSE
16,2016_20151028_CLE,CLE,106,0,2016,28/10/2015,TRUE
17,2016_20151028_MEM,MEM,76,1,2016,28/10/2015,FALSE
18,2016_20151028_CHO,CHO,94,0,2016,28/10/2015,FALSE
19,2016_20151028_MIA,MIA,104,1,2016,28/10/2015,TRUE
20,2016_20151028_NYK,NYK,122,0,2016,28/10/2015,TRUE
21,2016_20151028_MIL,MIL,97,1,2016,28/10/2015,FALSE
22,2016_20151028_SAS,SAS,106,0,2016,28/10/2015,FALSE
23,2016_20151028_OKC,OKC,112,1,2016,28/10/2015,TRUE
24,2016_20151028_WAS,WAS,88,0,2016,28/10/2015,TRUE
25,2016_20151028_ORL,ORL,87,1,2016,28/10/2015,FALSE
26,2016_20151028_DAL,DAL,111,0,2016,28/10/2015,TRUE
27,2016_20151028_PHO,PHO,95,1,2016,28/10/2015,FALSE
28,2016_20151028_NOP,NOP,94,0,2016,28/10/2015,FALSE
29,2016_20151028_POR,POR,112,1,2016,28/10/2015,TRUE
30,2016_20151028_LAC,LAC,111,0,2016,28/10/2015,TRUE
31,2016_20151028_SAC,SAC,104,1,2016,28/10/2015,FALSE
32,2016_20151028_IND,IND,99,0,2016,28/10/2015,FALSE
33,2016_20151028_TOR,TOR,106,1,2016,28/10/2015,TRUE
34,2016_20151029_MEM,MEM,112,0,2016,29/10/2015,TRUE
35,2016_20151029_IND,IND,103,1,2016,29/10/2015,FALSE
36,2016_20151029_DAL,DAL,88,0,2016,29/10/2015,FALSE
37,2016_20151029_LAC,LAC,104,1,2016,29/10/2015,TRUE
38,2016_20151029_ATL,ATL,112,0,2016,29/10/2015,TRUE
39,2016_20151029_NYK,NYK,101,1,2016,29/10/2015,FALSE
40,2016_20151030_CHO,CHO,94,0,2016,30/10/2015,FALSE
41,2016_20151030_ATL,ATL,97,1,2016,30/10/2015,TRUE
42,2016_20151030_TOR,TOR,113,0,2016,30/10/2015,TRUE
43,2016_20151030_BOS,BOS,103,1,2016,30/10/2015,FALSE
44,2016_20151030_MIA,MIA,92,0,2016,30/10/2015,FALSE
45,2016_20151030_CLE,CLE,102,1,2016,30/10/2015,TRUE
46,2016_20151030_MIN,MIN,95,0,2016,30/10/2015,TRUE
47,2016_20151030_DEN,DEN,78,1,2016,30/10/2015,FALSE
48,2016_20151030_CHI,CHI,94,0,2016,30/10/2015,FALSE
49,2016_20151030_DET,DET,98,1,2016,30/10/2015,TRUE
50,2016_20151030_GSW,GSW,112,0,2016,30/10/2015,TRUE
51,2016_20151030_HOU,HOU,92,1,2016,30/10/2015,FALSE
52,2016_20151030_WAS,WAS,118,0,2016,30/10/2015,TRUE
53,2016_20151030_MIL,MIL,113,1,2016,30/10/2015,FALSE
54,2016_20151030_OKC,OKC,139,0,2016,30/10/2015,TRUE
55,2016_20151030_ORL,ORL,136,1,2016,30/10/2015,FALSE
56,2016_20151030_UTA,UTA,99,0,2016,30/10/2015,TRUE
57,2016_20151030_PHI,PHI,71,1,2016,30/10/2015,FALSE
58,2016_20151030_POR,POR,92,0,2016,30/10/2015,FALSE
59,2016_20151030_PHO,PHO,110,1,2016,30/10/2015,TRUE
60,2016_20151030_LAL,LAL,114,0,2016,30/10/2015,FALSE
61,2016_20151030_SAC,SAC,132,1,2016,30/10/2015,TRUE
62,2016_20151030_BRK,BRK,75,0,2016,30/10/2015,FALSE
63,2016_20151030_SAS,SAS,102,1,2016,30/10/2015,TRUE
64,2016_20151031_UTA,UTA,97,0,2016,31/10/2015,TRUE
65,2016_20151031_IND,IND,76,1,2016,31/10/2015,FALSE
66,2016_20151031_SAC,SAC,109,0,2016,31/10/2015,FALSE
67,2016_20151031_LAC,LAC,114,1,2016,31/10/2015,TRUE
68,2016_20151031_BRK,BRK,91,0,2016,31/10/2015,FALSE
69,2016_20151031_MEM,MEM,101,1,2016,31/10/2015,TRUE
70,2016_20151031_GSW,GSW,134,0,2016,31/10/2015,TRUE
71,2016_20151031_NOP,NOP,120,1,2016,31/10/2015,FALSE
72,2016_20151031_PHO,PHO,101,0,2016,31/10/2015,TRUE
73,2016_20151031_POR,POR,90,1,2016,31/10/2015,FALSE
74,2016_20151031_NYK,NYK,117,0,2016,31/10/2015,TRUE
75,2016_20151031_WAS,WAS,110,1,2016,31/10/2015,FALSE
76,2016_20151101_SAS,SAS,95,0,2016,01/11/2015,TRUE
77,2016_20151101_BOS,BOS,87,1,2016,01/11/2015,FALSE
78,2016_20151101_ORL,ORL,87,0,2016,01/11/2015,FALSE
79,2016_20151101_CHI,CHI,92,1,2016,01/11/2015,TRUE
80,2016_20151101_ATL,ATL,94,0,2016,01/11/2015,TRUE
81,2016_20151101_CHO,CHO,92,1,2016,01/11/2015,FALSE
82,2016_20151101_DAL,DAL,103,0,2016,01/11/2015,TRUE
83,2016_20151101_LAL,LAL,93,1,2016,01/11/2015,FALSE
84,2016_20151101_HOU,HOU,89,0,2016,01/11/2015,FALSE
85,2016_20151101_MIA,MIA,109,1,2016,01/11/2015,TRUE
86,2016_20151101_DEN,DEN,93,0,2016,01/11/2015,FALSE
87,2016_20151101_OKC,OKC,117,1,2016,01/11/2015,TRUE
88,2016_20151101_MIL,MIL,87,0,2016,01/11/2015,FALSE
89,2016_20151101_TOR,TOR,106,1,2016,01/11/2015,TRUE
90,2016_20151102_MIL,MIL,103,0,2016,02/11/2015,TRUE
91,2016_20151102_BRK,BRK,96,1,2016,02/11/2015,FALSE
92,2016_20151102_MEM,MEM,69,0,2016,02/11/2015,FALSE
93,2016_20151102_GSW,GSW,119,1,2016,02/11/2015,TRUE
94,2016_20151102_OKC,OKC,105,0,2016,02/11/2015,FALSE
95,2016_20151102_HOU,HOU,110,1,2016,02/11/2015,TRUE
96,2016_20151102_PHO,PHO,96,0,2016,02/11/2015,FALSE
97,2016_20151102_LAC,LAC,102,1,2016,02/11/2015,TRUE
98,2016_20151102_POR,POR,106,0,2016,02/11/2015,TRUE
99,2016_20151102_MIN,MIN,101,1,2016,02/11/2015,FALSE
100,2016_20151102_SAS,SAS,94,0,2016,02/11/2015,TRUE
101,2016_20151102_NYK,NYK,84,1,2016,02/11/2015,FALSE
102,2016_20151102_CLE,CLE,107,0,2016,02/11/2015,TRUE
103,2016_20151102_PHI,PHI,100,1,2016,02/11/2015,FALSE
104,2016_20151103_CHI,CHI,105,0,2016,03/11/2015,FALSE
105,2016_20151103_CHO,CHO,130,1,2016,03/11/2015,TRUE
106,2016_20151103_TOR,TOR,102,0,2016,03/11/2015,TRUE
107,2016_20151103_DAL,DAL,91,1,2016,03/11/2015,FALSE
108,2016_20151103_IND,IND,94,0,2016,03/11/2015,TRUE
109,2016_20151103_DET,DET,82,1,2016,03/11/2015,FALSE
110,2016_20151103_DEN,DEN,120,0,2016,03/11/2015,TRUE
111,2016_20151103_LAL,LAL,109,1,2016,03/11/2015,FALSE
112,2016_20151103_ATL,ATL,98,0,2016,03/11/2015,TRUE
113,2016_20151103_MIA,MIA,92,1,2016,03/11/2015,FALSE
114,2016_20151103_ORL,ORL,103,0,2016,03/11/2015,TRUE
115,2016_20151103_NOP,NOP,94,1,2016,03/11/2015,FALSE
116,2016_20151103_MEM,MEM,103,0,2016,03/11/2015,TRUE
117,2016_20151103_SAC,SAC,89,1,2016,03/11/2015,FALSE
118,2016_20151104_BRK,BRK,87,0,2016,04/11/2015,FALSE
119,2016_20151104_ATL,ATL,101,1,2016,04/11/2015,TRUE
120,2016_20151104_NYK,NYK,86,0,2016,04/11/2015,FALSE
121,2016_20151104_CLE,CLE,96,1,2016,04/11/2015,TRUE
122,2016_20151104_LAC,LAC,108,0,2016,04/11/2015,FALSE
123,2016_20151104_GSW,GSW,112,1,2016,04/11/2015,TRUE
124,2016_20151104_ORL,ORL,114,0,2016,04/11/2015,FALSE
125,2016_20151104_HOU,HOU,119,1,2016,04/11/2015,TRUE
126,2016_20151104_BOS,BOS,98,0,2016,04/11/2015,FALSE
127,2016_20151104_IND,IND,100,1,2016,04/11/2015,TRUE
128,2016_20151104_PHI,PHI,87,0,2016,04/11/2015,FALSE
129,2016_20151104_MIL,MIL,91,1,2016,04/11/2015,TRUE
130,2016_20151104_TOR,TOR,103,0,2016,04/11/2015,TRUE
131,2016_20151104_OKC,OKC,98,1,2016,04/11/2015,FALSE
132,2016_20151104_SAC,SAC,97,0,2016,04/11/2015,FALSE
133,2016_20151104_PHO,PHO,118,1,2016,04/11/2015,TRUE
134,2016_20151104_POR,POR,108,0,2016,04/11/2015,TRUE
135,2016_20151104_UTA,UTA,92,1,2016,04/11/2015,FALSE
136,2016_20151104_SAS,SAS,99,0,2016,04/11/2015,FALSE
137,2016_20151104_WAS,WAS,102,1,2016,04/11/2015,TRUE
138,2016_20151105_OKC,OKC,98,0,2016,05/11/2015,FALSE
139,2016_20151105_CHI,CHI,104,1,2016,05/11/2015,TRUE
140,2016_20151105_CHO,CHO,108,0,2016,05/11/2015,TRUE
141,2016_20151105_DAL,DAL,94,1,2016,05/11/2015,FALSE
142,2016_20151105_UTA,UTA,96,0,2016,05/11/2015,TRUE
143,2016_20151105_DEN,DEN,84,1,2016,05/11/2015,FALSE
144,2016_20151105_MIA,MIA,96,0,2016,05/11/2015,TRUE
145,2016_20151105_MIN,MIN,84,1,2016,05/11/2015,FALSE
146,2016_20151105_MEM,MEM,96,0,2016,05/11/2015,FALSE
147,2016_20151105_POR,POR,115,1,2016,05/11/2015,TRUE
148,2016_20151106_WAS,WAS,98,0,2016,06/11/2015,FALSE
149,2016_20151106_BOS,BOS,118,1,2016,06/11/2015,TRUE
150,2016_20151106_LAL,LAL,104,0,2016,06/11/2015,TRUE
151,2016_20151106_BRK,BRK,98,1,2016,06/11/2015,FALSE
152,2016_20151106_PHI,PHI,102,0,2016,06/11/2015,FALSE
153,2016_20151106_CLE,CLE,108,1,2016,06/11/2015,TRUE
154,2016_20151106_DEN,DEN,104,0,2016,06/11/2015,FALSE
155,2016_20151106_GSW,GSW,119,1,2016,06/11/2015,TRUE
156,2016_20151106_MIA,MIA,87,0,2016,06/11/2015,FALSE
157,2016_20151106_IND,IND,90,1,2016,06/11/2015,TRUE
158,2016_20151106_ATL,ATL,121,0,2016,06/11/2015,TRUE
159,2016_20151106_NOP,NOP,115,1,2016,06/11/2015,FALSE
160,2016_20151106_MIL,MIL,99,0,2016,06/11/2015,TRUE
161,2016_20151106_NYK,NYK,92,1,2016,06/11/2015,FALSE
162,2016_20151106_TOR,TOR,87,0,2016,06/11/2015,FALSE
163,2016_20151106_ORL,ORL,92,1,2016,06/11/2015,TRUE
164,2016_20151106_DET,DET,100,0,2016,06/11/2015,TRUE
165,2016_20151106_PHO,PHO,92,1,2016,06/11/2015,FALSE
166,2016_20151106_HOU,HOU,116,0,2016,06/11/2015,TRUE
167,2016_20151106_SAC,SAC,110,1,2016,06/11/2015,FALSE
168,2016_20151107_WAS,WAS,99,0,2016,07/11/2015,FALSE
169,2016_20151107_ATL,ATL,114,1,2016,07/11/2015,TRUE
170,2016_20151107_MIN,MIN,102,0,2016,07/11/2015,TRUE
171,2016_20151107_CHI,CHI,93,1,2016,07/11/2015,FALSE
172,2016_20151107_NOP,NOP,98,0,2016,07/11/2015,FALSE
173,2016_20151107_DAL,DAL,107,1,2016,07/11/2015,TRUE
174,2016_20151107_HOU,HOU,109,0,2016,07/11/2015,TRUE
175,2016_20151107_LAC,LAC,105,1,2016,07/11/2015,FALSE
176,2016_20151107_BRK,BRK,86,0,2016,07/11/2015,FALSE
177,2016_20151107_MIL,MIL,94,1,2016,07/11/2015,TRUE
178,2016_20151107_ORL,ORL,105,0,2016,07/11/2015,TRUE
179,2016_20151107_PHI,PHI,97,1,2016,07/11/2015,FALSE
180,2016_20151107_GSW,GSW,103,0,2016,07/11/2015,TRUE
181,2016_20151107_SAC,SAC,94,1,2016,07/11/2015,FALSE
182,2016_20151107_CHO,CHO,94,0,2016,07/11/2015,FALSE
183,2016_20151107_SAS,SAS,114,1,2016,07/11/2015,TRUE
184,2016_20151107_MEM,MEM,79,0,2016,07/11/2015,FALSE
185,2016_20151107_UTA,UTA,89,1,2016,07/11/2015,TRUE
186,2016_20151108_IND,IND,97,0,2016,08/11/2015,FALSE
187,2016_20151108_CLE,CLE,101,1,2016,08/11/2015,TRUE
188,2016_20151108_TOR,TOR,76,0,2016,08/11/2015,FALSE
189,2016_20151108_MIA,MIA,96,1,2016,08/11/2015,TRUE
190,2016_20151108_LAL,LAL,95,0,2016,08/11/2015,FALSE
191,2016_20151108_NYK,NYK,99,1,2016,08/11/2015,TRUE
192,2016_20151108_PHO,PHO,103,0,2016,08/11/2015,FALSE
193,2016_20151108_OKC,OKC,124,1,2016,08/11/2015,TRUE
194,2016_20151108_DET,DET,120,0,2016,08/11/2015,TRUE
195,2016_20151108_POR,POR,103,1,2016,08/11/2015,FALSE
196,2016_20151109_MIN,MIN,117,0,2016,09/11/2015,TRUE
197,2016_20151109_ATL,ATL,107,1,2016,09/11/2015,FALSE
198,2016_20151109_POR,POR,104,0,2016,09/11/2015,FALSE
199,2016_20151109_DEN,DEN,108,1,2016,09/11/2015,TRUE
200,2016_20151109_DET,DET,95,0,2016,09/11/2015,FALSE
201,2016_20151109_GSW,GSW,109,1,2016,09/11/2015,TRUE
202,2016_20151109_ORL,ORL,84,0,2016,09/11/2015,FALSE
203,2016_20151109_IND,IND,97,1,2016,09/11/2015,TRUE
204,2016_20151109_MEM,MEM,92,0,2016,09/11/2015,FALSE
205,2016_20151109_LAC,LAC,94,1,2016,09/11/2015,TRUE
206,2016_20151109_CHI,CHI,111,0,2016,09/11/2015,TRUE
207,2016_20151109_PHI,PHI,88,1,2016,09/11/2015,FALSE
208,2016_20151109_SAS,SAS,106,0,2016,09/11/2015,TRUE
209,2016_20151109_SAC,SAC,88,1,2016,09/11/2015,FALSE
210,2016_20151110_UTA,UTA,114,0,2016,10/11/2015,FALSE
211,2016_20151110_CLE,CLE,118,1,2016,10/11/2015,TRUE
212,2016_20151110_LAL,LAL,88,0,2016,10/11/2015,FALSE
213,2016_20151110_MIA,MIA,101,1,2016,10/11/2015,TRUE
214,2016_20151110_BOS,BOS,99,0,2016,10/11/2015,TRUE
215,2016_20151110_MIL,MIL,83,1,2016,10/11/2015,FALSE
216,2016_20151110_CHO,CHO,104,0,2016,10/11/2015,TRUE
217,2016_20151110_MIN,MIN,95,1,2016,10/11/2015,FALSE
218,2016_20151110_DAL,DAL,105,0,2016,10/11/2015,FALSE
219,2016_20151110_NOP,NOP,120,1,2016,10/11/2015,TRUE
220,2016_20151110_NYK,NYK,111,0,2016,10/11/2015,TRUE
221,2016_20151110_TOR,TOR,109,1,2016,10/11/2015,FALSE
222,2016_20151110_OKC,OKC,125,0,2016,10/11/2015,TRUE
223,2016_20151110_WAS,WAS,101,1,2016,10/11/2015,FALSE
224,2016_20151111_NOP,NOP,98,0,2016,11/11/2015,FALSE
225,2016_20151111_ATL,ATL,106,1,2016,11/11/2015,TRUE
226,2016_20151111_IND,IND,102,0,2016,11/11/2015,TRUE
227,2016_20151111_BOS,BOS,91,1,2016,11/11/2015,FALSE
228,2016_20151111_NYK,NYK,93,0,2016,11/11/2015,FALSE
229,2016_20151111_CHO,CHO,95,1,2016,11/11/2015,TRUE
230,2016_20151111_LAC,LAC,108,0,2016,11/11/2015,FALSE
231,2016_20151111_DAL,DAL,118,1,2016,11/11/2015,TRUE
232,2016_20151111_MIL,MIL,102,0,2016,11/11/2015,FALSE
233,2016_20151111_DEN,DEN,103,1,2016,11/11/2015,TRUE
234,2016_20151111_BRK,BRK,106,0,2016,11/11/2015,TRUE
235,2016_20151111_HOU,HOU,98,1,2016,11/11/2015,FALSE
236,2016_20151111_GSW,GSW,100,0,2016,11/11/2015,TRUE
237,2016_20151111_MEM,MEM,84,1,2016,11/11/2015,FALSE
238,2016_20151111_LAL,LAL,99,0,2016,11/11/2015,FALSE
239,2016_20151111_ORL,ORL,101,1,2016,11/11/2015,TRUE
240,2016_20151111_TOR,TOR,119,0,2016,11/11/2015,TRUE
241,2016_20151111_PHI,PHI,103,1,2016,11/11/2015,FALSE
242,2016_20151111_SAS,SAS,113,0,2016,11/11/2015,TRUE
243,2016_20151111_POR,POR,101,1,2016,11/11/2015,FALSE
244,2016_20151111_DET,DET,92,0,2016,11/11/2015,FALSE
245,2016_20151111_SAC,SAC,101,1,2016,11/11/2015,TRUE
246,2016_20151112_UTA,UTA,91,0,2016,12/11/2015,FALSE
247,2016_20151112_MIA,MIA,92,1,2016,12/11/2015,TRUE
248,2016_20151112_GSW,GSW,129,0,2016,12/11/2015,TRUE
249,2016_20151112_MIN,MIN,116,1,2016,12/11/2015,FALSE
250,2016_20151112_LAC,LAC,104,0,2016,12/11/2015,FALSE
251,2016_20151112_PHO,PHO,118,1,2016,12/11/2015,TRUE
252,2016_20151113_ATL,ATL,93,0,2016,13/11/2015,FALSE
253,2016_20151113_BOS,BOS,106,1,2016,13/11/2015,TRUE
254,2016_20151113_CHO,CHO,97,0,2016,13/11/2015,FALSE
255,2016_20151113_CHI,CHI,102,1,2016,13/11/2015,TRUE
256,2016_20151113_LAL,LAL,82,0,2016,13/11/2015,FALSE
257,2016_20151113_DAL,DAL,90,1,2016,13/11/2015,TRUE
258,2016_20151113_HOU,HOU,98,0,2016,13/11/2015,FALSE
259,2016_20151113_DEN,DEN,107,1,2016,13/11/2015,TRUE
260,2016_20151113_MIN,MIN,103,0,2016,13/11/2015,FALSE
261,2016_20151113_IND,IND,107,1,2016,13/11/2015,TRUE
262,2016_20151113_POR,POR,100,0,2016,13/11/2015,FALSE
263,2016_20151113_MEM,MEM,101,1,2016,13/11/2015,TRUE
264,2016_20151113_CLE,CLE,90,0,2016,13/11/2015,TRUE
265,2016_20151113_NYK,NYK,84,1,2016,13/11/2015,FALSE
266,2016_20151113_PHI,PHI,85,0,2016,13/11/2015,FALSE
267,2016_20151113_OKC,OKC,102,1,2016,13/11/2015,TRUE
268,2016_20151113_UTA,UTA,93,0,2016,13/11/2015,FALSE
269,2016_20151113_ORL,ORL,102,1,2016,13/11/2015,TRUE
270,2016_20151113_BRK,BRK,109,0,2016,13/11/2015,FALSE
271,2016_20151113_SAC,SAC,111,1,2016,13/11/2015,TRUE
272,2016_20151113_NOP,NOP,81,0,2016,13/11/2015,FALSE
273,2016_20151113_TOR,TOR,100,1,2016,13/11/2015,TRUE
274,2016_20151114_BRK,BRK,99,0,2016,14/11/2015,FALSE
275,2016_20151114_GSW,GSW,107,1,2016,14/11/2015,TRUE
276,2016_20151114_DAL,DAL,110,0,2016,14/11/2015,TRUE
277,2016_20151114_HOU,HOU,98,1,2016,14/11/2015,FALSE
278,2016_20151114_DET,DET,96,0,2016,14/11/2015,FALSE
279,2016_20151114_LAC,LAC,101,1,2016,14/11/2015,TRUE
280,2016_20151114_CLE,CLE,105,0,2016,14/11/2015,FALSE
281,2016_20151114_MIL,MIL,108,1,2016,14/11/2015,TRUE
282,2016_20151114_DEN,DEN,81,0,2016,14/11/2015,FALSE
283,2016_20151114_PHO,PHO,105,1,2016,14/11/2015,TRUE
284,2016_20151114_PHI,PHI,83,0,2016,14/11/2015,FALSE
285,2016_20151114_SAS,SAS,92,1,2016,14/11/2015,TRUE
286,2016_20151114_ORL,ORL,99,0,2016,14/11/2015,FALSE
287,2016_20151114_WAS,WAS,108,1,2016,14/11/2015,TRUE
288,2016_20151115_UTA,UTA,97,0,2016,15/11/2015,TRUE
289,2016_20151115_ATL,ATL,96,1,2016,15/11/2015,FALSE
290,2016_20151115_POR,POR,94,0,2016,15/11/2015,FALSE
291,2016_20151115_CHO,CHO,106,1,2016,15/11/2015,TRUE
292,2016_20151115_DET,DET,85,0,2016,15/11/2015,FALSE
293,2016_20151115_LAL,LAL,97,1,2016,15/11/2015,TRUE
294,2016_20151115_MEM,MEM,114,0,2016,15/11/2015,TRUE
295,2016_20151115_MIN,MIN,106,1,2016,15/11/2015,FALSE
296,2016_20151115_NOP,NOP,87,0,2016,15/11/2015,FALSE
297,2016_20151115_NYK,NYK,95,1,2016,15/11/2015,TRUE
298,2016_20151115_BOS,BOS,100,0,2016,15/11/2015,TRUE
299,2016_20151115_OKC,OKC,85,1,2016,15/11/2015,FALSE
300,2016_20151115_TOR,TOR,101,0,2016,15/11/2015,FALSE
301,2016_20151115_SAC,SAC,107,1,2016,15/11/2015,TRUE
302,2016_20151116_IND,IND,95,0,2016,16/11/2015,FALSE
303,2016_20151116_CHI,CHI,96,1,2016,16/11/2015,TRUE
304,2016_20151116_BOS,BOS,111,0,2016,16/11/2015,TRUE
305,2016_20151116_HOU,HOU,95,1,2016,16/11/2015,FALSE
306,2016_20151116_OKC,OKC,114,0,2016,16/11/2015,FALSE
307,2016_20151116_MEM,MEM,122,1,2016,16/11/2015,TRUE
308,2016_20151116_DAL,DAL,92,0,2016,16/11/2015,TRUE
309,2016_20151116_PHI,PHI,86,1,2016,16/11/2015,FALSE
310,2016_20151116_LAL,LAL,101,0,2016,16/11/2015,FALSE
311,2016_20151116_PHO,PHO,120,1,2016,16/11/2015,TRUE
312,2016_20151116_POR,POR,80,0,2016,16/11/2015,FALSE
313,2016_20151116_SAS,SAS,93,1,2016,16/11/2015,TRUE
314,2016_20151117_ATL,ATL,88,0,2016,17/11/2015,FALSE
315,2016_20151117_BRK,BRK,90,1,2016,17/11/2015,TRUE
316,2016_20151117_CLE,CLE,99,0,2016,17/11/2015,FALSE
317,2016_20151117_DET,DET,104,1,2016,17/11/2015,TRUE
318,2016_20151117_TOR,TOR,110,0,2016,17/11/2015,FALSE
319,2016_20151117_GSW,GSW,115,1,2016,17/11/2015,TRUE
320,2016_20151117_MIN,MIN,103,0,2016,17/11/2015,TRUE
321,2016_20151117_MIA,MIA,91,1,2016,17/11/2015,FALSE
322,2016_20151117_DEN,DEN,115,0,2016,17/11/2015,TRUE
323,2016_20151117_NOP,NOP,98,1,2016,17/11/2015,FALSE
324,2016_20151117_CHO,CHO,94,0,2016,17/11/2015,FALSE
325,2016_20151117_NYK,NYK,102,1,2016,17/11/2015,TRUE
326,2016_20151117_MIL,MIL,86,0,2016,17/11/2015,FALSE
327,2016_20151117_WAS,WAS,115,1,2016,17/11/2015,TRUE
328,2016_20151118_SAC,SAC,97,0,2016,18/11/2015,FALSE
329,2016_20151118_ATL,ATL,103,1,2016,18/11/2015,TRUE
330,2016_20151118_DAL,DAL,106,0,2016,18/11/2015,TRUE
331,2016_20151118_BOS,BOS,102,1,2016,18/11/2015,FALSE
332,2016_20151118_BRK,BRK,111,0,2016,18/11/2015,FALSE
333,2016_20151118_CHO,CHO,116,1,2016,18/11/2015,TRUE
334,2016_20151118_POR,POR,103,0,2016,18/11/2015,FALSE
335,2016_20151118_HOU,HOU,108,1,2016,18/11/2015,TRUE
336,2016_20151118_NOP,NOP,103,0,2016,18/11/2015,FALSE
337,2016_20151118_OKC,OKC,110,1,2016,18/11/2015,TRUE
338,2016_20151118_MIN,MIN,101,0,2016,18/11/2015,FALSE
339,2016_20151118_ORL,ORL,104,1,2016,18/11/2015,TRUE
340,2016_20151118_IND,IND,112,0,2016,18/11/2015,TRUE
341,2016_20151118_PHI,PHI,85,1,2016,18/11/2015,FALSE
342,2016_20151118_CHI,CHI,103,0,2016,18/11/2015,TRUE
343,2016_20151118_PHO,PHO,97,1,2016,18/11/2015,FALSE
344,2016_20151118_DEN,DEN,98,0,2016,18/11/2015,FALSE
345,2016_20151118_SAS,SAS,109,1,2016,18/11/2015,TRUE
346,2016_20151118_TOR,TOR,89,0,2016,18/11/2015,FALSE
347,2016_20151118_UTA,UTA,93,1,2016,18/11/2015,TRUE
348,2016_20151119_MIL,MIL,100,0,2016,19/11/2015,FALSE
349,2016_20151119_CLE,CLE,115,1,2016,19/11/2015,TRUE
350,2016_20151119_GSW,GSW,124,0,2016,19/11/2015,TRUE
351,2016_20151119_LAC,LAC,117,1,2016,19/11/2015,FALSE
352,2016_20151119_SAC,SAC,109,0,2016,19/11/2015,FALSE
353,2016_20151119_MIA,MIA,116,1,2016,19/11/2015,TRUE
354,2016_20151120_BRK,BRK,95,0,2016,20/11/2015,FALSE
355,2016_20151120_BOS,BOS,120,1,2016,20/11/2015,TRUE
356,2016_20151120_PHI,PHI,88,0,2016,20/11/2015,FALSE
357,2016_20151120_CHO,CHO,113,1,2016,20/11/2015,TRUE
358,2016_20151120_UTA,UTA,93,0,2016,20/11/2015,FALSE
359,2016_20151120_DAL,DAL,102,1,2016,20/11/2015,TRUE
360,2016_20151120_PHO,PHO,114,0,2016,20/11/2015,TRUE
361,2016_20151120_DEN,DEN,107,1,2016,20/11/2015,FALSE
362,2016_20151120_CHI,CHI,94,0,2016,20/11/2015,FALSE
363,2016_20151120_GSW,GSW,106,1,2016,20/11/2015,TRUE
364,2016_20151120_TOR,TOR,102,0,2016,20/11/2015,TRUE
365,2016_20151120_LAL,LAL,91,1,2016,20/11/2015,FALSE
366,2016_20151120_HOU,HOU,84,0,2016,20/11/2015,FALSE
367,2016_20151120_MEM,MEM,96,1,2016,20/11/2015,TRUE
368,2016_20151120_DET,DET,96,0,2016,20/11/2015,TRUE
369,2016_20151120_MIN,MIN,86,1,2016,20/11/2015,FALSE
370,2016_20151120_SAS,SAS,90,0,2016,20/11/2015,FALSE
371,2016_20151120_NOP,NOP,104,1,2016,20/11/2015,TRUE
372,2016_20151120_NYK,NYK,93,0,2016,20/11/2015,TRUE
373,2016_20151120_OKC,OKC,90,1,2016,20/11/2015,FALSE
374,2016_20151120_LAC,LAC,91,0,2016,20/11/2015,FALSE
375,2016_20151120_POR,POR,102,1,2016,20/11/2015,TRUE
376,2016_20151121_ATL,ATL,97,0,2016,21/11/2015,FALSE
377,2016_20151121_CLE,CLE,109,1,2016,21/11/2015,TRUE
378,2016_20151121_WAS,WAS,97,0,2016,21/11/2015,TRUE
379,2016_20151121_DET,DET,95,1,2016,21/11/2015,FALSE
380,2016_20151121_NYK,NYK,107,0,2016,21/11/2015,TRUE
381,2016_20151121_HOU,HOU,102,1,2016,21/11/2015,FALSE
382,2016_20151121_MIL,MIL,86,0,2016,21/11/2015,FALSE
383,2016_20151121_IND,IND,123,1,2016,21/11/2015,TRUE
384,2016_20151121_PHI,PHI,91,0,2016,21/11/2015,FALSE
385,2016_20151121_MIA,MIA,96,1,2016,21/11/2015,TRUE
386,2016_20151121_SAC,SAC,97,0,2016,21/11/2015,TRUE
387,2016_20151121_ORL,ORL,91,1,2016,21/11/2015,FALSE
388,2016_20151121_MEM,MEM,82,0,2016,21/11/2015,FALSE
389,2016_20151121_SAS,SAS,92,1,2016,21/11/2015,TRUE
